,Unnamed: 0,MPO,SURVEY,SAMPN,DAY,CTFIP,HHVEH,HHSIZ,INCOM,HHWRK,WGTHH,Weight2,IncomeBracket,Autos,Workers,HouseholdSize
289,289,1,1,4026327,3,17031,2,5,6,1,289.4328712,300.42574,60k-100k,2,1,4+
290,290,1,1,4026372,4,17031,1,1,7,1,707.3588587,52.28961,100k+,1,1,1
291,291,1,2,4026393,1,17097,2,2,7,1,174.0951091,28.816495,100k+,2,1,2
292,292,1,2,4026397,7,17197,4,2,6,2,79.79845835,67.18735,60k-100k,4+,2,2
293,293,1,1,4026403,3,17031,0,1,3,1,389.10256989999993,280.21103,35k-60k,0,1,1
294,294,1,2,4026435,4,17197,3,2,4,1,122.5932671,76.439675,35k-60k,3,1,2
295,295,1,1,4026455,1,17111,2,4,6,1,525.3995866,311.23798,60k-100k,2,1,4+
296,296,1,2,4026456,5,17111,1,3,3,2,447.98839,329.85392,35k-60k,1,2,3
297,297,1,1,4026492,4,17031,0,1,9,0,805.1602281,1465.19853,0-35k,0,0,1
298,298,1,2,4026520,7,17031,2,2,7,2,270.4086716,53.047305,100k+,2,2,2
299,299,1,1,4026533,3,17031,1,1,9,1,138.5585921,205.58435,0-35k,1,1,1
300,300,1,1,4026549,1,17043,1,1,2,1,121.9279256,217.80048,0-35k,1,1,1
301,301,1,2,4026616,4,17097,3,2,7,1,82.61483238,24.006985,100k+,3,1,2
302,302,1,2,4026620,2,17197,2,2,5,2,172.9952986,60.75608,60k-100k,2,2,2
303,303,1,2,4026731,7,17097,2,2,3,0,236.6633848,71.28935,35k-60k,2,0,2
304,304,1,1,4026753,5,17031,1,1,6,1,184.5074681,88.06291999999998,60k-100k,1,1,1
305,305,1,2,4026806,1,17097,2,2,5,1,82.61483238,42.154925,60k-100k,2,1,2
306,306,1,2,4026835,3,17031,1,2,5,1,231.5737249,49.81617,60k-100k,1,1,2
307,307,1,1,4026908,3,17089,2,3,6,2,222.7612233,496.58506,60k-100k,2,2,3
308,308,1,2,4026913,4,17111,1,1,2,1,292.6723257,139.116415,0-35k,1,1,1
309,309,1,1,4026947,1,17031,0,1,2,1,209.6177517,139.98264,0-35k,0,1,1
310,310,1,2,4026966,4,17089,1,1,9,0,221.8390478,115.897755,0-35k,1,0,1
311,311,1,1,4026975,1,17197,3,3,6,1,470.0890206,356.6716,60k-100k,3,1,3
312,312,1,1,4027027,3,17031,2,2,9,2,107.01199640000002,159.83353,0-35k,2,2,2
313,313,1,2,4027049,1,17111,3,2,7,2,236.1805419,43.5486,100k+,3,2,2
314,314,1,2,4027099,1,17043,1,2,2,0,245.3267676,75.952865,0-35k,1,0,2
315,315,1,2,4027101,4,17043,1,1,2,0,251.2491244,112.781415,0-35k,1,0,1
316,316,1,2,4027106,7,17043,2,2,9,2,91.94929434,86.62807,0-35k,2,2,2
317,317,1,1,4027135,3,17097,2,2,7,2,115.4136032,87.0972,100k+,2,2,2
318,318,1,1,4027219,2,17089,2,3,5,2,258.3879941,496.58506,60k-100k,2,2,3
319,319,1,2,4027283,3,17031,2,2,1,2,167.35239019999997,204.162645,0-35k,2,2,2
320,320,1,2,4027324,3,17093,2,2,7,2,136.42007230000002,6.571739999999999,100k+,2,2,2
321,321,1,1,4027333,2,17031,1,2,6,2,87.46377446,94.34137,60k-100k,1,2,2
322,322,1,2,4027366,4,17031,1,1,3,1,135.83342969999998,57.79215500000001,35k-60k,1,1,1
323,323,1,1,4027376,2,17031,1,1,4,0,172.52229309999996,169.2655,35k-60k,1,0,1
324,324,1,1,4027378,2,17031,2,2,3,0,185.8008404,112.92804,35k-60k,2,0,2
325,325,1,1,4027394,4,17031,0,1,3,1,801.4173937,280.21103,35k-60k,0,1,1
326,326,1,2,4027409,1,17031,2,2,6,2,414.1715013000001,898.31315,60k-100k,2,2,2
327,327,1,2,4027462,2,17031,1,1,7,1,99.68337677,29.93913,100k+,1,1,1
328,328,1,1,4027501,2,17031,2,2,3,2,414.1715013000001,2509.33567,35k-60k,2,2,2
329,329,1,1,4027509,5,17097,3,3,7,3,126.026177,217.97168,100k+,3,3+,3
330,330,1,1,4027530,1,17031,4,4,7,3,207.4434644,182.81926,100k+,4+,3+,4+
331,331,1,2,4027543,3,17197,3,2,7,2,172.9952986,10.184385,100k+,3,2,2
332,332,1,2,4027545,3,17031,1,1,3,1,227.7278038,140.105515,35k-60k,1,1,1
333,333,1,1,4027559,3,17031,1,2,4,1,88.47163009,108.62601,35k-60k,1,1,2
334,334,1,1,4027607,3,17031,1,2,1,0,190.2256541,139.17091000000002,0-35k,1,0,2
335,335,1,1,4027619,2,17043,2,4,7,2,290.6406161000001,430.77013,100k+,2,2,4+
336,336,1,2,4027621,4,17043,1,1,2,1,257.3951802,153.061465,0-35k,1,1,1
337,337,1,2,4027637,4,17031,1,1,7,1,138.5585921,51.50342,100k+,1,1,1
338,338,1,1,4027670,1,17031,1,1,2,1,135.83342969999998,253.93452,0-35k,1,1,1
339,339,1,1,4027684,1,17043,2,4,7,2,273.596441,337.17013,100k+,2,2,4+
340,340,1,1,4027688,5,17111,2,3,2,2,258.3879941,652.65624,0-35k,2,2,3
341,341,1,2,4027782,2,17031,4,6,3,3,444.60612010000006,464.083515,35k-60k,4+,3+,4+
342,342,1,1,4027829,2,17031,0,1,2,1,101.1020857,346.00655,0-35k,0,1,1
343,343,1,2,4027853,4,17031,1,1,6,1,72.91739823,40.720315,60k-100k,1,1,1
344,344,1,2,4027896,4,17031,1,1,3,1,688.6371514,735.60334,35k-60k,1,1,1
345,345,1,1,4028003,1,17197,3,3,5,1,288.6068137000001,422.24258,60k-100k,3,1,3
346,346,1,1,4028008,4,17031,1,2,7,2,219.2311267,355.23473,100k+,1,2,2
347,347,1,1,4028041,4,17031,2,2,4,1,90.19136903,133.38186000000002,35k-60k,2,1,2
348,348,1,2,4028112,5,17097,2,3,6,2,270.4597316,126.63318999999998,60k-100k,2,2,3
349,349,1,1,4028141,2,17043,2,3,7,2,273.5040484,285.40641,100k+,2,2,3
350,350,1,2,4028193,7,17031,2,2,3,2,107.01199640000002,79.916765,35k-60k,2,2,2
351,351,1,1,4028249,5,17031,3,2,7,2,212.9445392,120.38375,100k+,3,2,2
352,352,1,1,4028296,3,17063,3,2,4,1,122.5932671,696.8172599999998,35k-60k,3,1,2
353,353,1,1,4028323,5,17089,2,5,9,1,240.8442434,515.24001,0-35k,2,1,4+
354,354,1,2,4028347,5,17031,2,2,5,1,189.1969525,60.67106,60k-100k,2,1,2
355,355,1,2,4028372,5,17043,1,1,9,1,121.9279256,44.190465,0-35k,1,1,1
356,356,1,1,4028470,5,17043,2,2,5,2,91.94929434,136.35963,60k-100k,2,2,2
357,357,1,2,4028505,1,17043,1,1,4,1,257.3951802,92.32232,35k-60k,1,1,1
358,358,1,1,4028553,5,17031,3,3,6,2,165.0588769,261.97556000000003,60k-100k,3,2,3
359,359,1,1,4028564,1,17089,2,1,7,1,242.0904284,86.09094,100k+,2,1,1
360,360,1,1,4028590,1,17097,2,4,7,1,410.8790651,177.24844,100k+,2,1,4+
361,361,1,1,4028799,1,17031,3,4,6,3,166.5742412,307.8927700000001,60k-100k,3,3+,4+
362,362,1,1,4028819,2,17031,1,1,3,0,111.0616678,137.97706000000002,35k-60k,1,0,1
363,363,1,1,4028826,2,17031,3,3,3,0,174.656053,236.63771,35k-60k,3,0,3
364,364,1,2,4028942,1,17111,4,4,7,4,250.5032122,133.932275,100k+,4+,3+,4+
365,365,1,2,4029081,4,17111,3,3,7,3,247.1567646,108.98584,100k+,3,3+,3
366,366,1,2,4029086,3,17031,1,1,7,1,116.7729241,26.144805,100k+,1,1,1
367,367,1,2,4029098,1,17031,1,3,6,2,937.4942952,112.048685,60k-100k,1,2,3
368,368,1,2,4029176,2,17031,2,2,7,2,135.77898530000002,20.58318,100k+,2,2,2
369,369,1,2,4029180,4,17031,1,2,2,2,219.2311267,586.052855,0-35k,1,2,2
370,370,1,2,4029207,3,17097,3,2,7,2,115.4136032,46.264495,100k+,3,2,2
371,371,1,1,4029209,4,17111,1,1,3,1,292.6723257,186.09835,35k-60k,1,1,1
372,372,1,1,4029226,4,17043,1,1,1,0,251.2491244,225.56283,0-35k,1,0,1
373,373,1,1,4029275,1,17031,2,5,9,2,540.6988733,710.65732,0-35k,2,2,4+
374,374,1,2,4029392,5,17031,1,1,6,0,185.627324,49.857205,60k-100k,1,0,1
375,375,1,2,4029393,5,17031,2,2,9,0,236.4499462,150.148425,0-35k,2,0,2
376,376,1,1,4029423,2,17031,2,2,7,2,189.2740289,119.58606,100k+,2,2,2
377,377,1,1,4029453,2,17031,2,3,5,2,149.36259030000005,344.59926,60k-100k,2,2,3
378,378,1,2,4029461,1,17043,1,1,6,1,257.3951802,56.63644,60k-100k,1,1,1
379,379,1,2,4029525,5,17089,1,1,3,0,366.5601988,93.049175,35k-60k,1,0,1
380,380,1,1,4029538,1,17031,2,3,7,2,303.9341113,306.39553,100k+,2,2,3
381,381,1,2,4029548,3,17043,2,3,7,2,487.1198859,164.66001,100k+,2,2,3
382,382,1,2,4029579,5,17043,3,3,7,2,274.0597131,164.66001,100k+,3,2,3
383,383,1,2,4029682,4,17031,2,4,7,2,98.77147736,91.40963,100k+,2,2,4+
384,384,1,1,4029716,5,17031,1,1,3,0,448.1330479,149.19651000000005,35k-60k,1,0,1
385,385,1,2,4029730,3,17031,2,2,4,1,90.19136903,54.313005,35k-60k,2,1,2
386,386,1,2,4029848,7,17031,1,1,3,1,134.6890908,64.055125,35k-60k,1,1,1
387,387,1,2,4029855,4,17031,3,3,5,2,257.639118,182.45694,60k-100k,3,2,3
388,388,1,1,4029914,3,17043,3,2,9,2,202.4996827,185.06073,0-35k,3,2,2
389,389,1,1,4029943,1,17043,1,1,4,0,251.2491244,134.10843,35k-60k,1,0,1
390,390,1,2,4029976,5,17031,2,1,6,0,227.9674837,34.28248,60k-100k,2,0,1
391,391,1,2,4029979,4,17031,2,2,5,2,305.8297445,66.743625,60k-100k,2,2,2
392,392,1,2,4030019,1,17197,2,2,9,1,122.5932671,59.434075,0-35k,2,1,2
393,393,1,2,4030061,3,17031,1,1,1,0,185.627324,148.89439,0-35k,1,0,1
394,394,1,1,4030104,2,17197,2,4,6,2,282.5034776,591.44054,60k-100k,2,2,4+
395,395,1,2,4030111,1,17031,2,5,4,2,521.3575675,538.678325,35k-60k,2,2,4+
396,396,1,2,4030138,2,17111,1,2,2,2,351.6632231000001,197.056795,0-35k,1,2,2
397,397,1,1,4030178,2,17031,2,5,3,1,213.9543645,682.09297,35k-60k,2,1,4+
398,398,1,1,4030183,4,17031,2,1,6,0,124.6350273,93.00169,60k-100k,2,0,1
399,399,1,2,4030199,1,17031,1,1,1,0,124.6350273,94.936405,0-35k,1,0,1
400,400,1,1,4030208,1,17031,1,1,1,0,227.9674837,402.96429,0-35k,1,0,1
401,401,1,1,4030217,2,17089,2,5,7,1,240.8442434,391.59857,100k+,2,1,4+
402,402,1,2,4030245,2,17111,3,3,6,3,247.1567646,191.372885,60k-100k,3,3+,3
403,403,1,1,4030267,1,17097,2,4,6,2,201.5962371,470.35485,60k-100k,2,2,4+
404,404,1,2,4030289,5,17031,1,2,9,0,150.51524840000005,160.263995,0-35k,1,0,2
405,405,1,1,4030306,4,17093,1,2,9,0,688.3623334,1049.40379,0-35k,1,0,2
406,406,1,2,4030391,7,17043,2,2,6,2,91.94929434,53.14329,60k-100k,2,2,2
407,407,1,1,4030412,3,17031,1,2,6,1,270.52673500000003,149.74752,60k-100k,1,1,2
408,408,1,2,4030416,3,17031,1,2,5,1,110.5223344,50.27712,60k-100k,1,1,2
409,409,1,1,4030472,3,17089,2,4,6,1,322.76092610000006,497.3839200000001,60k-100k,2,1,4+
410,410,1,1,4030487,5,17031,2,1,4,1,99.68337677,98.00358,35k-60k,2,1,1
411,411,1,2,4030501,3,17097,3,2,6,1,174.0951091,50.600065,60k-100k,3,1,2
412,412,1,2,4030543,7,17031,2,2,6,2,107.01199640000002,61.95995500000001,60k-100k,2,2,2
413,413,1,2,4030574,4,17031,1,1,5,1,135.83342969999998,44.03146,60k-100k,1,1,1
414,414,1,2,4030592,2,17197,2,5,7,2,256.8648596,75.43271999999997,100k+,2,2,4+
415,415,1,2,4030618,1,17043,2,2,7,2,202.4996827,71.144475,100k+,2,2,2
416,416,1,2,4030633,4,17031,1,2,9,2,138.4169332,55.93713,0-35k,1,2,2
417,417,1,2,4030652,5,17043,4,4,6,4,291.7916091,283.3897100000001,60k-100k,4+,3+,4+
418,418,1,2,4030653,2,17043,0,1,7,1,392.0604504,46.11195,100k+,0,1,1
419,419,1,2,4030661,1,17097,4,4,7,2,272.3857873,133.932275,100k+,4+,2,4+
420,420,1,1,4030688,2,17197,1,1,2,0,187.2837415,217.80048,0-35k,1,0,1
421,421,1,1,4030704,1,17031,2,3,7,2,166.71512969999995,128.68157,100k+,2,2,3
422,422,1,2,4030713,5,17063,1,2,9,1,381.7465136,0.008315000000000001,0-35k,1,1,2
423,423,1,2,4030723,1,17031,1,1,5,1,380.5563817,297.38672,60k-100k,1,1,1
424,424,1,2,4030724,1,17031,1,1,3,1,116.7729241,64.055125,35k-60k,1,1,1
425,425,1,1,4030798,2,17089,2,2,3,2,112.672105,202.00007,35k-60k,2,2,2
426,426,1,2,4030866,2,17197,3,3,7,2,187.8600623,164.66001,100k+,3,2,3
427,427,1,1,4030898,3,17097,1,1,3,1,160.4011768,186.09835,35k-60k,1,1,1
428,428,1,2,4030979,2,17089,2,2,6,2,722.8993375,742.551245,60k-100k,2,2,2
429,429,1,1,4030993,3,17031,1,3,6,1,151.60405980000004,161.19513,60k-100k,1,1,3
430,430,1,2,4031003,7,17031,3,4,3,3,246.0869032,304.5622,35k-60k,3,3+,4+
431,431,1,2,4031014,5,17197,2,2,5,2,172.9952986,106.04711,60k-100k,2,2,2
432,432,1,1,4031126,1,17031,0,1,5,1,141.6702146,88.06291999999998,60k-100k,0,1,1
433,433,1,2,4031178,3,17043,2,2,7,1,119.1889725,39.8363,100k+,2,1,2
434,434,1,2,4031189,3,17031,2,3,9,2,81.36959190000002,64.340785,0-35k,2,2,3
435,435,1,2,4031248,1,17031,0,1,3,1,135.01948869999998,74.59825500000002,35k-60k,0,1,1
436,436,1,2,4031315,2,17031,2,3,7,2,176.023814,64.340785,100k+,2,2,3
437,437,1,1,4031364,4,17031,1,1,3,1,810.5361159,1032.53771,35k-60k,1,1,1
438,438,1,1,4031381,3,17043,2,4,7,1,376.7419495,346.34159,100k+,2,1,4+
439,439,1,1,4031408,2,17031,2,4,6,2,163.8455245,308.3207,60k-100k,2,2,4+
440,440,1,2,4031475,4,17031,1,1,1,1,135.83342969999998,213.398375,0-35k,1,1,1
441,441,1,2,4031476,1,17031,3,4,4,2,128.3030823,332.705365,35k-60k,3,2,4+
442,442,1,2,4031479,2,17031,1,1,2,0,185.627324,148.89439,0-35k,1,0,1
443,443,1,1,4031484,1,17031,2,2,9,2,109.4772785,169.3267,0-35k,2,2,2
444,444,1,2,4031506,3,17031,1,2,7,2,104.9715273,28.00882,100k+,1,2,2
445,445,1,2,4031525,3,17031,1,1,3,1,380.5563817,503.83353,35k-60k,1,1,1
446,446,1,1,4031526,5,17031,0,1,5,1,141.6702146,205.58435,60k-100k,0,1,1
447,447,1,2,4031586,1,17031,1,1,5,1,135.83342969999998,59.973175,60k-100k,1,1,1
448,448,1,1,4031594,1,17097,3,2,6,1,174.0951091,67.97563000000001,60k-100k,3,1,2
449,449,1,1,4031676,3,17089,0,1,1,0,276.6447902,217.80048,0-35k,0,0,1
450,450,1,1,4031709,4,17197,2,2,5,0,142.83462790000004,134.3747,60k-100k,2,0,2
451,451,1,2,4031730,2,17043,2,5,7,2,804.4050801,243.529725,100k+,2,2,4+
452,452,1,2,4031738,3,17097,5,2,7,0,112.3058882,19.40219,100k+,4+,0,2
453,453,1,1,4031772,3,17089,3,3,6,1,36.19643438,348.37407,60k-100k,3,1,3
454,454,1,2,4031794,3,17043,1,2,3,0,245.3267676,72.992775,35k-60k,1,0,2
455,455,1,2,4031814,1,17031,2,3,7,2,130.9452178,121.27486,100k+,2,2,3
456,456,1,2,4031825,1,17097,2,3,7,2,180.6859399,108.98584,100k+,2,2,3
457,457,1,2,4031832,3,17197,2,2,6,2,172.9952986,63.46583,60k-100k,2,2,2
458,458,1,2,4031838,1,17031,1,1,6,1,138.5585921,102.792175,60k-100k,1,1,1
459,459,1,2,4031871,4,17031,1,2,3,1,509.1374044,396.655955,35k-60k,1,1,2
460,460,1,1,4031880,1,17031,2,2,1,2,417.1952154,3667.6188,0-35k,2,2,2
461,461,1,2,4031900,2,17031,1,1,4,1,162.85480669999995,41.87051,35k-60k,1,1,1
462,462,1,2,4031945,3,17043,2,4,7,2,290.6406161000001,168.585065,100k+,2,2,4+
463,463,1,1,4032066,3,17089,1,1,9,1,242.0904284,253.93452,0-35k,1,1,1
464,464,1,2,4032067,7,17097,4,2,7,2,115.4136032,28.816495,100k+,4+,2,2
465,465,1,1,4032068,1,17111,1,1,9,1,292.6723257,278.23283,0-35k,1,1,1
466,466,1,2,4032074,2,17031,1,2,6,2,91.64874257,48.521855,60k-100k,1,2,2
467,467,1,1,4032221,4,17031,3,4,7,2,300.9337861,285.85571,100k+,3,2,4+
468,468,1,2,4032242,4,17031,1,1,3,1,138.5585921,140.105515,35k-60k,1,1,1
469,469,1,2,4032316,5,17031,2,4,7,2,569.3607597,164.37088,100k+,2,2,4+
470,470,1,2,4032319,1,17043,1,1,2,1,257.3951802,153.061465,0-35k,1,1,1
471,471,1,2,4032344,1,17031,1,2,4,2,172.43318630000005,87.55525,35k-60k,1,2,2
472,472,1,2,4032351,7,17031,1,1,3,0,172.52229309999996,56.79329499999999,35k-60k,1,0,1
473,473,1,1,4032512,5,17097,2,2,6,1,174.0951091,67.97563000000001,60k-100k,2,1,2
474,474,1,2,4032523,1,17031,1,2,7,2,138.4169332,55.93713,100k+,1,2,2
475,475,1,1,4032552,5,17031,2,3,6,2,119.8481273,364.91388,60k-100k,2,2,3
476,476,1,1,4032569,3,17089,2,4,5,2,36.20759489,311.23798,60k-100k,2,2,4+
477,477,1,2,4032570,1,17097,2,4,7,2,272.3857873,88.62422,100k+,2,2,4+
478,478,1,1,4032617,5,17031,2,3,6,1,263.5915435,208.17572,60k-100k,2,1,3
479,479,1,2,4032622,1,17031,2,2,3,1,189.1969525,95.70792,35k-60k,2,1,2
480,480,1,2,4032628,1,17043,3,3,7,3,291.6930720000001,164.66001,100k+,3,3+,3
481,481,1,1,4032642,1,17031,0,1,5,1,101.1020857,81.44063,60k-100k,0,1,1
482,482,1,1,4032655,1,17043,3,2,7,1,119.1889725,64.94844,100k+,3,1,2
483,483,1,1,4032719,5,17031,1,1,5,1,295.1119689,205.58435,60k-100k,1,1,1
484,484,1,1,4032752,4,17031,2,2,4,1,327.1004717,180.8132,35k-60k,2,1,2
485,485,1,1,4032779,4,17031,1,1,9,1,138.5585921,339.87347,0-35k,1,1,1
486,486,1,2,4032808,3,17031,2,4,7,1,183.3471157,67.175275,100k+,2,1,4+
487,487,1,2,4032810,3,17031,3,5,7,2,179.57059180000005,204.037405,100k+,3,2,4+
488,488,1,2,4032851,7,17031,3,4,7,2,163.8455245,168.41603,100k+,3,2,4+
489,489,1,1,4032856,4,17043,1,2,4,0,245.3267676,145.98555,35k-60k,1,0,2
490,490,1,2,4032864,5,17031,1,1,5,1,116.7729241,44.03146,60k-100k,1,1,1
491,491,1,1,4032899,1,17197,3,5,7,2,226.5164922,487.05945,100k+,3,2,4+
492,492,1,1,4032917,4,17031,1,2,3,0,244.2413621,144.0979,35k-60k,1,0,2
493,493,1,1,4033056,5,17031,2,4,7,2,380.0412888,182.81926,100k+,2,2,4+
494,494,1,1,4033127,1,17197,2,4,7,2,320.3529041000001,393.14545,100k+,2,2,4+
495,495,1,1,4033147,1,17089,2,2,4,0,576.2735427,110.45579,35k-60k,2,0,2
496,496,1,1,4033179,1,17097,2,2,7,2,474.6142721,1047.72891,100k+,2,2,2
497,497,1,2,4033255,1,17031,2,4,7,2,163.8455245,88.5222,100k+,2,2,4+
498,498,1,2,4033281,5,17031,2,2,9,2,44.80465613,52.42187,0-35k,2,2,2
499,499,1,2,4033335,3,17043,1,1,3,1,794.7418972,732.5992650000002,35k-60k,1,1,1
500,500,1,2,4033339,1,17111,2,2,7,2,116.4248887,523.864455,100k+,2,2,2
501,501,1,1,4033363,2,17089,3,2,3,1,168.1303435,160.09942,35k-60k,3,1,2
502,502,1,2,4033367,1,17197,2,2,6,1,265.7702829,51.66043,60k-100k,2,1,2
503,503,1,2,4033382,1,17043,0,1,5,1,185.7187745,44.190465,60k-100k,0,1,1
504,504,1,2,4033396,2,17197,2,5,4,2,256.8648596,918.838195,35k-60k,2,2,4+
505,505,1,1,4033401,1,17031,1,1,5,1,138.5585921,88.06291999999998,60k-100k,1,1,1
506,506,1,2,4033416,2,17031,0,1,1,0,379.900517,109.819315,0-35k,0,0,1
507,507,1,1,4033435,2,17031,1,1,9,0,209.035487,139.98264,0-35k,1,0,1
508,508,1,2,4033476,7,17031,0,2,1,0,632.4940116,145.364235,0-35k,0,0,2
509,509,1,1,4033506,5,17043,2,4,6,2,1166.995986,438.52274000000006,60k-100k,2,2,4+
510,510,1,2,4033526,5,17031,1,2,2,1,231.699947,112.69707,0-35k,1,1,2
511,511,1,1,4033547,5,17097,2,2,7,2,115.4136032,87.0972,100k+,2,2,2
512,512,1,2,4033623,4,17031,2,3,5,2,81.36959190000002,141.63888,60k-100k,2,2,3
513,513,1,2,4033702,5,17031,3,2,5,2,107.01199640000002,47.170685,60k-100k,3,2,2
514,514,1,2,4033788,2,17097,3,5,6,2,1182.277328,146.57631,60k-100k,3,2,4+
515,515,1,2,4033836,1,17043,2,2,5,2,91.94929434,33.880395,60k-100k,2,2,2
516,516,1,2,4033874,5,17031,3,3,7,3,308.4455774,84.10175500000003,100k+,3,3+,3
517,517,1,1,4033880,4,17031,3,3,7,2,190.5232203,225.88823,100k+,3,2,3
518,518,1,1,4033884,4,17031,2,3,6,1,263.5915435,208.17572,60k-100k,2,1,3
519,519,1,1,4033966,2,17031,1,4,7,1,164.5780463,134.35055,100k+,1,1,4+
520,520,1,1,4033969,1,17031,1,3,1,0,207.8442197,684.47847,0-35k,1,0,3
521,521,1,1,4033991,3,17031,2,2,7,2,412.0151049,140.9843,100k+,2,2,2
522,522,1,2,4033995,3,17043,1,1,4,0,251.2491244,67.054215,35k-60k,1,0,1
523,523,1,1,4034079,5,17031,3,4,7,1,321.6405778,223.09166,100k+,3,1,4+
524,524,1,1,4034139,1,17043,1,1,5,1,1128.014657,969.56295,60k-100k,1,1,1
525,525,1,2,4034145,2,17097,2,2,6,2,115.4136032,76.46882,60k-100k,2,2,2
526,526,1,1,4034168,2,17043,1,1,1,0,530.3978833000001,306.12293,0-35k,1,0,1
527,527,1,2,4034193,5,17089,1,2,2,0,1025.403486,88.553735,0-35k,1,0,2
528,528,1,1,4034197,5,17197,3,2,4,1,122.5932671,169.3267,35k-60k,3,1,2
529,529,1,2,4034248,2,17093,3,4,6,2,261.88651,292.47814,60k-100k,3,2,4+
530,530,1,2,4034368,7,17031,1,1,7,1,116.7729241,26.144805,100k+,1,1,1
531,531,1,2,4034386,7,17089,2,2,3,0,153.9643635,55.227895,35k-60k,2,0,2
532,532,1,2,4034463,1,17031,1,2,6,0,138.12374119999998,46.23124,60k-100k,1,0,2
533,533,1,2,4034535,3,17089,4,3,6,3,208.7702935,216.649,60k-100k,4+,3+,3
534,534,1,2,4034537,3,17097,2,2,7,2,115.4136032,46.264495,100k+,2,2,2
535,535,1,2,4034583,5,17031,1,1,9,1,135.83342969999998,145.458475,0-35k,1,1,1
536,536,1,2,4034655,7,17197,1,1,1,0,303.0945902,201.482145,0-35k,1,0,1
537,537,1,2,4034713,3,17031,1,2,1,0,150.51524840000005,163.5345,0-35k,1,0,2
538,538,1,2,4034717,2,17031,3,4,6,2,501.7796241,295.72027,60k-100k,3,2,4+
539,539,1,1,4034725,1,17097,2,2,9,0,112.3058882,68.13831,0-35k,2,0,2
540,540,1,2,4034768,1,17031,0,2,2,1,607.0519922,105.599905,0-35k,0,1,2
541,541,1,1,4034786,2,17197,2,2,9,2,172.9952986,212.09422,0-35k,2,2,2
542,542,1,1,4034794,5,17031,1,1,5,1,162.85480669999995,68.56496,60k-100k,1,1,1
543,543,1,2,4034803,1,17043,2,2,6,1,262.48955240000004,70.31536,60k-100k,2,1,2
544,544,1,1,4034826,3,17031,2,2,7,1,189.1969525,79.01465,100k+,2,1,2
545,545,1,2,4034831,4,17043,2,2,7,1,119.1889725,32.47422,100k+,2,1,2
546,546,1,2,4034846,2,17031,2,1,3,0,107.5292283,98.498835,35k-60k,2,0,1
547,547,1,2,4034904,2,17031,1,1,3,1,162.85480669999995,41.87051,35k-60k,1,1,1
548,548,1,1,4034928,3,17097,2,6,7,1,535.6351923999998,242.5434,100k+,2,1,4+
549,549,1,2,4034929,5,17197,3,3,7,3,288.1346224,198.07945,100k+,3,3+,3
550,550,1,2,4034935,2,17031,1,1,7,1,810.5361159,163.538795,100k+,1,1,1
551,551,1,2,4034948,7,17093,2,4,7,2,261.88651,49.0273,100k+,2,2,4+
552,552,1,2,4034992,1,17031,1,1,4,1,135.83342969999998,74.59825500000002,35k-60k,1,1,1
553,553,1,2,4035005,4,17043,3,2,7,2,202.4996827,71.144475,100k+,3,2,2
554,554,1,2,4035010,3,17089,4,2,6,1,339.0006323,49.81617,60k-100k,4+,1,2
555,555,1,2,4035032,2,17097,1,2,9,0,200.1917834,74.7304,0-35k,1,0,2
556,556,1,1,4035055,2,17111,2,2,5,1,291.0797139,293.42275,60k-100k,2,1,2
557,557,1,2,4035111,1,17031,2,2,1,1,180.87266090000003,105.599905,0-35k,2,1,2
558,558,1,1,4035130,5,17043,2,2,5,2,202.4996827,185.06073,60k-100k,2,2,2
559,559,1,1,4035135,1,17111,2,2,7,2,236.1805419,87.0972,100k+,2,2,2
560,560,1,2,4035201,7,17031,1,2,7,1,273.2053727,90.7332,100k+,1,1,2
561,561,1,1,4035232,2,17031,2,3,7,2,81.36959190000002,168.20351000000005,100k+,2,2,3
562,562,1,2,4035246,5,17031,2,3,4,1,263.5915435,176.34593,35k-60k,2,1,3
563,563,1,1,4035260,2,17089,2,2,7,2,722.8993375,1403.87615,100k+,2,2,2
564,564,1,2,4035266,2,17031,0,1,7,1,389.10256989999993,163.538795,100k+,0,1,1
565,565,1,2,4035286,3,17043,2,2,7,2,202.4996827,71.144475,100k+,2,2,2
566,566,1,1,4035288,3,17043,1,1,6,1,257.3951802,113.27288,60k-100k,1,1,1
567,567,1,2,4035290,1,17097,4,2,7,2,115.4136032,43.5486,100k+,4+,2,2
568,568,1,2,4035324,1,17043,2,2,6,2,91.94929434,68.179815,60k-100k,2,2,2
569,569,1,2,4035327,7,17089,2,2,6,2,236.1805419,76.46882,60k-100k,2,2,2
570,570,1,2,4035384,2,17043,2,2,6,0,245.6051379,33.880395,60k-100k,2,0,2
571,571,1,1,4035446,1,17031,1,2,9,1,273.2053727,1546.87236,0-35k,1,1,2
572,572,1,1,4035461,4,17043,4,4,7,2,290.6406161000001,430.77013,100k+,4+,2,4+
573,573,1,1,4035487,2,17043,1,1,4,1,257.3951802,184.64464,35k-60k,1,1,1
574,574,1,2,4035576,4,17063,1,2,2,0,243.6197556,1222.643985,0-35k,1,0,2
575,575,1,2,4035578,4,17089,2,2,5,2,36.19300518,61.95995500000001,60k-100k,2,2,2
576,576,1,1,4035610,2,17197,2,2,9,2,467.5026626,1847.12937,0-35k,2,2,2
577,577,1,2,4035619,5,17031,2,4,6,2,159.7824231,153.94638500000005,60k-100k,2,2,4+
